feat,importance
K06199,1.8488156419334651
K11089,1.847684060561726
K15857,1.8474724685750006
K03972,1.8470911555400515
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_L2_50,1.8463875220877488
K03571,1.8437377865866402
K23888,1.8423355770373706
K01160,1.8413972430762402
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_multacida,1.8413228065364744
K21395,1.8405766100868226
K01834,1.8403374825857055
K15738,1.838228862964565
K06393,1.8295545369819548
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens,1.828680907153279
K01465,1.8266813474365287
K01823,1.8266597750043698
K07172,1.8256318418862005
K01524,1.8213730186580472
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Flavonifractor|s__Flavonifractor_plautii,1.8187334027024882
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Slackia|s__Slackia_piriformis,1.8184447913799684
K05521,1.8164848722790299
K16906,1.815435318429075
K07029,1.813789557845206
K07404,1.8067658465661198
K18700,1.8054593202048148
K07220,1.7962768590150464
K11717,1.7956958779068313
K01814,1.7949593850462924
K02387,1.7912597208123726
K10542,1.7888085641180789
K19353,1.7865658197661058
K00806,1.7853360867466077
K15530,1.7850109731893964
K03086,1.7849300831576276
K00978,1.781986069814589
K02395,1.780289358469869
K00078,1.7802178664742268
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis,1.7769431157794275
K05807,1.773748218040732
K16111,1.77262825168145
K07464,1.7712036150638792
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum,1.7599753119429762
K01728,1.7598572807255504
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_delbrueckii,1.758526927791531
K07494,1.7537977040046786
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens,1.7386604317198309
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens,1.738151671351484
K12251,1.7321476856254734
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinatimonas|s__Succinatimonas_hippei,1.7282331429996705
K26072,1.7219474260946228
K00560,1.7191264441953493
K20442,1.717771118851484
K20568,1.7147953758692371
K03588,1.714264651294793
K03695,1.710957830917319
K03218,1.7108402243341023
K03325,1.710477782966332
K03503,1.7097957297346453
K02071,1.7054832747147892
K16511,1.7045914529662656
K07271,1.7030150707005265
K09013,1.701273581853453
K01218,1.6971113173303807
K02032,1.6880692661220515
K21352,1.687771684760715
K15570,1.6872215229228074
K06950,1.6868415441058433
K06407,1.686766947102736
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_bartlettii,1.684271535428702
K23101,1.6840770130283957
K06881,1.6835752816223222
K00856,1.6816580314352871
K09607,1.6811637108839894
